Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Time(s)
0	100.2130	102.3570	1.5000	1	4.87E-02
0	99.5840	102.3390	1.5000	1	4.20E-02
0	94.5870	101.8200	1.5000	1	3.35E-01
0	94.4660	101.7670	1.5000	1	8.81E-03
0	96.6170	98.2770	1.5000	1	3.15E-02
0	97.7820	98.1720	1.5000	1	5.85E-02
0	97.4250	98.5410	1.5000	1	2.57E-02
0	97.4420	98.6540	1.5000	1	5.71E-03
0	96.6380	98.6690	1.5000	1	4.02E-02
0	96.4090	98.7330	1.5000	1	1.19E-02
0	96.0950	99.1030	1.5000	1	2.43E-02
0	96.0870	99.4760	1.5000	1	1.87E-02
0	96.0660	99.7950	1.5000	1	1.60E-02
0	96.0460	100.1140	1.5000	1	1.60E-02
0	96.0680	100.4780	1.5000	1	1.82E-02
0	96.0890	100.8420	1.5000	1	1.82E-02
0	96.1610	101.0040	1.5000	1	8.86E-03
0	96.4850	101.2880	1.5000	1	2.15E-02
0	96.6270	101.3290	1.5000	1	7.39E-03
0	97.7160	101.3450	1.5000	1	5.45E-02
0	97.3830	101.6770	1.5000	1	2.35E-02
0	97.3750	101.7860	1.5000	1	5.46E-03
0	96.5670	101.7180	1.5000	1	4.05E-02
0	95.8840	101.6230	1.5000	1	3.45E-02
0	94.7500	101.5050	1.5000	1	5.70E-02
0	94.7320	100.7220	1.5000	1	3.92E-02
0	94.9840	100.6870	1.5000	1	1.27E-02
0	95.3000	100.4670	1.5000	1	1.93E-02
0	95.4000	100.2570	1.5000	1	1.16E-02
0	95.5000	100.0470	1.5000	1	1.16E-02
0	95.5070	99.9150	1.5000	1	6.61E-03
0	95.4130	99.7610	1.5000	1	9.02E-03
0	95.3180	99.6060	1.5000	1	9.09E-03
0	95.2240	99.4520	1.5000	1	9.02E-03
0	94.8990	99.2850	1.5000	1	1.83E-02
0	94.7280	99.2720	1.5000	1	8.57E-03
0	94.7420	98.4950	1.5000	1	3.89E-02
0	96.4000	98.3060	1.5000	1	8.34E-02
0	95.8400	98.7750	1.5000	1	3.65E-02
0	95.7130	99.0170	1.5000	1	1.37E-02
0	95.6980	99.4540	1.5000	1	2.19E-02
0	95.4360	99.1130	1.5000	1	2.15E-02
0	95.1200	98.9530	1.5000	1	1.77E-02
0	95.1200	98.8500	1.5000	1	5.15E-03
0	95.6210	98.7980	1.5000	1	2.52E-02
0	95.6950	100.5700	1.5000	1	1.36E-02
0	95.7110	100.9780	1.5000	1	2.04E-02
0	95.8540	101.2240	1.5000	1	1.42E-02
0	95.1360	101.1500	1.5000	1	3.61E-02
0	95.1350	101.0930	1.5000	1	2.85E-03
0	95.5720	100.7520	1.5000	1	2.77E-02
0	97.9230	98.6410	1.5000	1	2.43E-02
0	98.4540	98.1100	1.5000	1	3.75E-02
0	98.3860	98.7990	1.5000	1	3.46E-02
0	99.1480	98.0380	1.5000	1	5.38E-02
0	99.8230	97.9840	1.5000	1	3.39E-02
0	98.5160	99.2940	1.5000	1	9.25E-02
0	98.4430	99.3720	1.5000	1	5.34E-03
0	98.3720	99.3530	1.5000	1	3.67E-03
0	98.3910	99.4240	1.5000	1	3.67E-03
0	98.4320	99.4130	1.5000	1	2.12E-03
0	98.5900	99.8380	1.5000	1	2.27E-02
0	100.4340	97.9940	1.5000	1	1.30E-01
0	100.9730	98.0760	1.5000	1	2.73E-02
0	98.5900	100.4590	1.5000	1	1.69E-01
0	98.5470	100.6090	1.5000	1	7.80E-03
0	98.5030	100.7580	1.5000	1	7.77E-03
0	98.4320	100.7390	1.5000	1	3.67E-03
0	98.4510	100.8100	1.5000	1	3.67E-03
0	98.4920	100.7990	1.5000	1	2.12E-03
0	97.8440	101.8270	1.5000	1	9.35E-03
0	101.4570	98.2130	1.5000	1	2.56E-01
0	101.8970	98.3950	1.5000	1	2.38E-02
0	98.4060	101.8850	1.5000	1	2.47E-01
0	98.9690	101.9440	1.5000	1	2.83E-02
0	102.2990	98.6140	1.5000	1	2.35E-01
0	102.6670	98.8670	1.5000	1	2.23E-02
0	99.5320	102.0020	1.5000	1	2.22E-01
0	100.1300	102.0250	1.5000	1	2.99E-02
0	103.0030	99.1520	1.5000	1	2.03E-01
0	103.3090	99.4670	1.5000	1	2.20E-02
0	100.8220	101.9540	1.5000	1	1.76E-01
0	101.4420	101.9050	1.5000	1	3.11E-02
0	101.4010	101.9160	1.5000	1	2.12E-03
0	101.3820	101.8450	1.5000	1	3.67E-03
0	101.4530	101.8640	1.5000	1	3.67E-03
0	101.5860	101.7710	1.5000	1	8.11E-03
0	101.7200	101.6780	1.5000	1	8.16E-03
0	103.5830	99.8150	1.5000	1	1.32E-01
0	103.8450	99.9960	1.5000	1	1.59E-02
0	103.3520	100.5810	1.5000	1	3.83E-02
0	102.7350	101.1810	1.5000	1	4.30E-02
0	102.7350	101.1810	1.5500	1	3.85E-04
0	96.5900	100.9920	1.5500	1	4.73E-02
0	96.4150	100.8490	1.5500	1	1.51E-02
0	96.4110	99.1950	1.5500	1	1.10E-01
0	96.5760	98.9750	1.5500	1	1.83E-02
0	98.0410	98.9750	1.5500	1	9.77E-02
0	98.2110	99.0560	1.5500	1	1.26E-02
0	98.2600	99.1770	1.5500	1	8.70E-03
0	98.2610	100.8050	1.5500	1	1.09E-01
0	98.2100	100.9450	1.5500	1	9.93E-03
0	98.0410	101.0250	1.5500	1	1.25E-02
0	96.6390	101.0250	1.5500	1	9.35E-02
0	94.4270	101.7190	1.5500	1	1.78E-02
0	94.4060	101.6640	1.5500	1	3.92E-03
0	94.4030	100.7240	1.5500	1	6.27E-02
0	94.3860	100.4820	1.5500	1	1.62E-02
0	94.3680	100.2390	1.5500	1	1.62E-02
0	94.4820	100.3570	1.5500	1	1.09E-02
0	94.6370	100.4140	1.5500	1	1.10E-02
0	94.7660	100.4160	1.5500	1	8.60E-03
0	95.0190	100.2790	1.5500	1	1.92E-02
0	95.1240	99.9820	1.5500	1	2.10E-02
0	94.9970	99.7020	1.5500	1	2.05E-02
0	94.7450	99.5850	1.5500	1	1.85E-02
0	94.5900	99.5950	1.5500	1	1.04E-02
0	94.4460	99.6590	1.5500	1	1.05E-02
0	94.3550	99.7900	1.5500	1	1.06E-02
0	94.3810	99.6170	1.5500	1	1.17E-02
0	94.3810	98.6710	1.5500	1	6.31E-02
0	94.4470	98.2220	1.5500	1	3.03E-02
0	94.5450	98.1620	1.5500	1	7.66E-03
0	99.6220	97.6330	1.5500	1	3.40E-01
0	100.1730	97.6200	1.5500	1	3.67E-02
0	100.7800	97.6760	1.5500	1	4.06E-02
0	101.3220	97.7960	1.5500	1	3.70E-02
0	101.8430	97.9760	1.5500	1	3.67E-02
0	102.3840	98.2420	1.5500	1	4.02E-02
0	102.8050	98.5120	1.5500	1	3.33E-02
0	103.2280	98.8560	1.5500	1	3.63E-02
0	103.6420	99.2920	1.5500	1	4.01E-02
0	104.0850	99.9140	1.5500	1	5.09E-02
0	104.1100	100.0070	1.5500	1	6.42E-03
0	103.9080	100.3710	1.5500	1	2.78E-02
0	103.5980	100.7700	1.5500	1	3.37E-02
0	102.9300	101.4000	1.5500	1	6.12E-02
0	102.3150	101.8040	1.5500	1	4.91E-02
0	101.6530	102.1040	1.5500	1	4.85E-02
0	100.9490	102.2990	1.5500	1	4.87E-02
0	100.2420	102.3830	1.5500	1	4.75E-02
0	99.5810	102.3650	1.5500	1	4.41E-02
0	94.5700	101.8410	1.5500	1	3.36E-01
0	94.4590	101.8000	1.5500	1	7.89E-03
0	94.4490	101.7750	1.5500	1	1.80E-03
0	95.1160	101.0510	1.5500	1	7.57E-03
0	95.5420	100.7850	1.5500	1	2.51E-02
0	95.6900	100.5660	1.5500	1	1.32E-02
0	95.7060	100.9860	1.5500	1	2.10E-02
0	95.8570	101.2420	1.5500	1	1.49E-02
0	95.2250	101.1760	1.5500	1	3.18E-02
0	94.7100	99.2720	1.5500	1	1.52E-02
0	94.7400	98.4730	1.5500	1	4.00E-02
0	96.6170	98.2590	1.5500	1	9.45E-02
0	97.3100	98.2000	1.5500	1	3.48E-02
0	97.3070	98.2940	1.5500	1	4.70E-03
0	97.6610	98.6500	1.5500	1	2.51E-02
0	96.6380	98.6630	1.5500	1	5.12E-02
0	96.4070	98.7310	1.5500	1	1.20E-02
0	96.1490	98.9990	1.5500	1	1.86E-02
0	96.0900	99.1490	1.5500	1	8.06E-03
0	96.0750	99.4100	1.5500	1	1.31E-02
0	96.0600	99.6710	1.5500	1	1.31E-02
0	96.0430	100.1160	1.5500	1	2.23E-02
0	96.0670	100.4810	1.5500	1	1.83E-02
0	96.0900	100.8450	1.5500	1	1.82E-02
0	96.1620	101.0080	1.5500	1	8.91E-03
0	96.4830	101.2910	1.5500	1	2.14E-02
0	96.6270	101.3350	1.5500	1	7.53E-03
0	97.4310	101.3510	1.5500	1	4.02E-02
0	97.4060	101.4820	1.5500	1	6.67E-03
0	97.7450	101.8440	1.5500	1	2.48E-02
0	96.5640	101.7350	1.5500	1	5.93E-02
0	94.7310	101.5260	1.5500	1	9.22E-02
0	94.7240	100.7570	1.5500	1	3.85E-02
0	94.8300	100.7380	1.5500	1	5.38E-03
0	95.2020	100.5480	1.5500	1	2.09E-02
0	95.2870	100.4650	1.5500	1	5.94E-03
0	95.3880	100.2560	1.5500	1	1.16E-02
0	95.4890	100.0470	1.5500	1	1.16E-02
0	95.4960	99.9140	1.5500	1	6.66E-03
0	95.4000	99.7600	1.5500	1	9.07E-03
0	95.3050	99.6060	1.5500	1	9.05E-03
0	95.2090	99.4520	1.5500	1	9.07E-03
0	94.9240	99.3060	1.5500	1	1.60E-02
0	95.0160	99.1270	1.5500	1	1.01E-02
0	95.1080	98.9480	1.5500	1	1.01E-02
0	95.1080	98.8340	1.5500	1	5.70E-03
0	95.8420	98.7570	1.5500	1	3.69E-02
0	95.7090	99.0090	1.5500	1	1.42E-02
0	95.6930	99.4580	1.5500	1	2.25E-02
0	95.4240	99.1070	1.5500	1	2.21E-02
0	95.3040	99.0470	1.5500	1	6.71E-03
0	97.7810	98.1550	1.5500	1	2.03E-02
0	98.4580	98.8310	1.5500	1	4.78E-02
0	97.9170	101.3960	1.5500	1	2.02E-02
0	98.4340	101.9140	1.5500	1	3.66E-02
0	99.1280	101.9860	1.5500	1	3.49E-02
0	98.3600	101.2190	1.5500	1	5.43E-02
0	98.5900	100.8270	1.5500	1	2.27E-02
0	99.8040	102.0410	1.5500	1	8.58E-02
0	100.4150	102.0310	1.5500	1	3.06E-02
0	98.5900	100.2060	1.5500	1	1.29E-01
0	98.5890	99.5840	1.5500	1	3.11E-02
0	100.9600	101.9540	1.5500	1	1.68E-01
0	101.4460	101.8190	1.5500	1	2.52E-02
0	98.4700	98.8430	1.5500	1	2.10E-01
0	98.3440	98.0960	1.5500	1	3.79E-02
0	101.8850	101.6370	1.5500	1	2.50E-01
0	102.2930	101.4240	1.5500	1	2.30E-02
0	98.9060	98.0370	1.5500	1	2.39E-01
0	99.4680	97.9780	1.5500	1	2.83E-02
0	102.6680	101.1780	1.5500	1	2.26E-01
0	102.9960	100.8850	1.5500	1	2.20E-02
0	100.0630	97.9510	1.5500	1	2.07E-01
0	100.7360	98.0040	1.5500	1	3.38E-02
0	103.3160	100.5830	1.5500	1	1.82E-01
0	101.4010	97.9990	1.5500	1	2.47E-02
0	100.6570	97.8160	1.5500	1	3.83E-02
0	101.5750	98.2210	1.5500	1	7.72E-03
0	103.5950	100.2410	1.5500	1	1.43E-01
0	103.6540	99.7510	1.5500	1	2.47E-02
0	103.3080	99.3860	1.5500	1	2.51E-02
0	102.9610	99.0210	1.5500	1	2.52E-02
0	102.7620	98.8440	1.5500	1	1.33E-02
0	102.5620	98.6680	1.5500	1	1.33E-02
0	102.5620	98.6680	1.6000	1	3.85E-04
0	96.6300	101.0250	1.6000	1	4.91E-02
0	96.4150	100.8510	1.6000	1	1.84E-02
0	96.4110	99.1950	1.6000	1	1.10E-01
0	96.5760	98.9750	1.6000	1	1.83E-02
0	98.0410	98.9750	1.6000	1	9.77E-02
0	98.2100	99.0540	1.6000	1	1.24E-02
0	98.2610	99.1950	1.6000	1	1.00E-02
0	98.2610	100.3290	1.6000	1	7.56E-02
0	98.2600	100.8270	1.6000	1	3.32E-02
0	98.2090	100.9470	1.6000	1	8.69E-03
0	98.0410	101.0250	1.6000	1	1.23E-02
0	96.6900	101.0250	1.6000	1	9.01E-02
0	94.4150	101.7380	1.6000	1	1.83E-02
0	94.3640	101.3490	1.6000	1	2.62E-02
0	94.3640	100.6000	1.6000	1	4.99E-02
0	94.3380	100.3420	1.6000	1	1.73E-02
0	94.3130	100.0840	1.6000	1	1.73E-02
0	94.3620	100.2380	1.6000	1	1.08E-02
0	94.4660	100.3620	1.6000	1	1.08E-02
0	94.6220	100.4140	1.6000	1	1.10E-02
0	94.7860	100.4030	1.6000	1	1.10E-02
0	95.0050	100.2780	1.6000	1	1.68E-02
0	95.1100	99.9820	1.6000	1	2.09E-02
0	94.9830	99.7020	1.6000	1	2.05E-02
0	94.7300	99.5850	1.6000	1	1.86E-02
0	94.5750	99.5950	1.6000	1	1.04E-02
0	94.4310	99.6590	1.6000	1	1.05E-02
0	94.3390	99.7890	1.6000	1	1.06E-02
0	94.3640	99.6160	1.6000	1	1.17E-02
0	94.3640	98.7050	1.6000	1	6.07E-02
0	94.4320	98.2010	1.6000	1	3.39E-02
0	94.5290	98.1420	1.6000	1	7.57E-03
0	99.6180	97.6080	1.6000	1	3.41E-01
0	100.1310	97.5920	1.6000	1	3.42E-02
0	100.7050	97.6380	1.6000	1	3.84E-02
0	101.3010	97.7600	1.6000	1	4.06E-02
0	101.8240	97.9360	1.6000	1	3.68E-02
0	102.3310	98.1750	1.6000	1	3.74E-02
0	102.8000	98.4670	1.6000	1	3.68E-02
0	103.2000	98.7820	1.6000	1	3.39E-02
0	103.5680	99.1450	1.6000	1	3.45E-02
0	103.9060	99.5590	1.6000	1	3.56E-02
0	104.1590	99.9950	1.6000	1	3.36E-02
0	104.1340	100.0870	1.6000	1	6.36E-03
0	103.7010	100.7050	1.6000	1	5.03E-02
0	103.3360	101.0980	1.6000	1	3.58E-02
0	102.6790	101.6220	1.6000	1	5.60E-02
0	102.0690	101.9640	1.6000	1	4.66E-02
0	101.5490	102.1600	1.6000	1	3.70E-02
0	101.0690	102.2870	1.6000	1	3.31E-02
0	100.2500	102.4090	1.6000	1	5.52E-02
0	99.5790	102.3910	1.6000	1	4.47E-02
0	94.5550	101.8610	1.6000	1	3.37E-01
0	94.4230	101.8030	1.6000	1	9.61E-03
0	94.4220	101.7980	1.6000	1	3.40E-04
0	96.6160	98.2420	1.6000	1	3.21E-02
0	97.7520	98.1360	1.6000	1	5.70E-02
0	97.3870	98.5180	1.6000	1	2.64E-02
0	97.4080	98.6430	1.6000	1	6.34E-03
0	96.6380	98.6570	1.6000	1	3.85E-02
0	96.4050	98.7290	1.6000	1	1.22E-02
0	96.1500	98.9960	1.6000	1	1.85E-02
0	96.0910	99.1930	1.6000	1	1.03E-02
0	96.0710	99.4100	1.6000	1	1.09E-02
0	96.0520	99.6270	1.6000	1	1.09E-02
0	96.0320	99.8440	1.6000	1	1.09E-02
0	96.0480	100.1720	1.6000	1	1.64E-02
0	96.0690	100.5100	1.6000	1	1.69E-02
0	96.0910	100.8480	1.6000	1	1.69E-02
0	96.1630	101.0110	1.6000	1	8.91E-03
0	96.4820	101.2930	1.6000	1	2.13E-02
0	96.6040	101.3390	1.6000	1	6.52E-03
0	97.6430	101.3540	1.6000	1	5.20E-02
0	97.2860	101.7100	1.6000	1	2.52E-02
0	97.2800	101.8150	1.6000	1	5.26E-03
0	96.5610	101.7530	1.6000	1	3.61E-02
0	94.7160	101.5470	1.6000	1	9.28E-02
0	94.6980	100.7230	1.6000	1	4.12E-02
0	94.9570	100.6850	1.6000	1	1.31E-02
0	95.2420	100.5060	1.6000	1	1.68E-02
0	95.3520	100.2880	1.6000	1	1.22E-02
0	95.4630	100.0710	1.6000	1	1.22E-02
0	95.4850	99.9130	1.6000	1	7.98E-03
0	95.3880	99.7590	1.6000	1	9.10E-03
0	95.2910	99.6060	1.6000	1	9.06E-03
0	95.1940	99.4520	1.6000	1	9.10E-03
0	94.8660	99.2840	1.6000	1	1.84E-02
0	94.6930	99.2720	1.6000	1	8.67E-03
0	94.7280	98.4520	1.6000	1	4.10E-02
0	96.3980	98.2680	1.6000	1	8.40E-02
0	95.8450	98.7400	1.6000	1	3.64E-02
0	95.7050	99.0010	1.6000	1	1.48E-02
0	95.6880	99.4620	1.6000	1	2.31E-02
0	95.4110	99.1010	1.6000	1	2.28E-02
0	95.0970	98.9430	1.6000	1	1.76E-02
0	95.0970	98.8190	1.6000	1	6.20E-03
0	95.6270	98.7630	1.6000	1	2.66E-02
0	95.6720	100.5640	1.6000	1	1.39E-02
0	95.7020	100.9930	1.6000	1	2.15E-02
0	95.8600	101.2590	1.6000	1	1.55E-02
0	95.1140	101.1810	1.6000	1	3.75E-02
0	95.1110	101.0530	1.6000	1	6.40E-03
0	95.5340	100.7870	1.6000	1	2.50E-02
0	95.5570	100.7510	1.6000	1	2.14E-03
0	97.8980	98.6170	1.6000	1	2.44E-02
0	98.4550	98.0590	1.6000	1	3.94E-02
0	99.1490	97.9860	1.6000	1	3.49E-02
0	98.3550	98.7810	1.6000	1	5.62E-02
0	98.5890	99.1680	1.6000	1	2.26E-02
0	99.8260	97.9310	1.6000	1	8.75E-02
0	100.4390	97.9390	1.6000	1	3.07E-02
0	98.5890	99.7890	1.6000	1	1.31E-01
0	98.5900	100.4090	1.6000	1	3.10E-02
0	100.9780	98.0210	1.6000	1	1.69E-01
0	101.4660	98.1550	1.6000	1	2.53E-02
0	97.7540	101.8670	1.6000	1	2.62E-01
0	97.9290	101.9350	1.6000	1	9.39E-03
0	98.1050	102.0040	1.6000	1	9.45E-03
0	98.0340	101.9850	1.6000	1	3.67E-03
0	98.0530	102.0560	1.6000	1	3.67E-03
0	98.0940	102.0450	1.6000	1	2.12E-03
0	98.3160	101.9260	1.6000	1	1.26E-02
0	101.9090	98.3330	1.6000	1	2.54E-01
0	102.3150	98.5480	1.6000	1	2.30E-02
0	98.8780	101.9850	1.6000	1	2.43E-01
0	99.4400	102.0450	1.6000	1	2.83E-02
0	102.6890	98.7950	1.6000	1	2.30E-01
0	103.0300	99.0750	1.6000	1	2.21E-02
0	100.0320	102.0730	1.6000	1	2.12E-01
0	101.3610	102.0350	1.6000	1	1.02E-02
0	100.6010	102.2190	1.6000	1	3.91E-02
0	100.6500	102.1230	1.6000	1	5.39E-03
0	100.7000	102.0260	1.6000	1	5.46E-03
0	103.3410	99.3860	1.6000	1	1.87E-01
0	103.6220	99.7260	1.6000	1	2.21E-02
0	101.5350	101.8130	1.6000	1	1.48E-01
0	102.5200	101.3850	1.6000	1	8.26E-03
0	102.9680	100.9650	1.6000	1	3.07E-02
0	103.4160	100.5440	1.6000	1	3.07E-02
0	103.6470	100.2700	1.6000	1	1.79E-02
0	103.8770	99.9960	1.6000	1	1.79E-02
0	103.8770	99.9960	1.6500	1	3.85E-04
0	96.6300	101.0250	1.6500	1	5.63E-02
0	96.4160	100.8520	1.6500	1	1.83E-02
0	96.4110	99.5310	1.6500	1	8.81E-02
0	96.4160	99.1470	1.6500	1	2.56E-02
0	96.6080	98.9750	1.6500	1	1.72E-02
0	98.0410	98.9750	1.6500	1	9.55E-02
0	98.2080	99.0520	1.6500	1	1.23E-02
0	98.2610	99.1950	1.6500	1	1.02E-02
0	98.2610	100.8050	1.6500	1	1.07E-01
0	98.2070	100.9490	1.6500	1	1.03E-02
0	98.0410	101.0250	1.6500	1	1.22E-02
0	96.6900	101.0250	1.6500	1	9.01E-02
0	94.3870	101.7340	1.6500	1	1.85E-02
0	94.3690	101.7040	1.6500	1	2.33E-03
0	94.3690	100.5860	1.6500	1	7.45E-02
0	94.3360	100.2400	1.6500	1	2.32E-02
0	94.4510	100.3620	1.6500	1	1.12E-02
0	94.6080	100.4140	1.6500	1	1.10E-02
0	94.7720	100.4030	1.6500	1	1.10E-02
0	94.9910	100.2770	1.6500	1	1.68E-02
0	95.0840	100.0520	1.6500	1	1.62E-02
0	95.0680	99.8760	1.6500	1	1.18E-02
0	94.9350	99.6690	1.6500	1	1.64E-02
0	94.7140	99.5850	1.6500	1	1.58E-02
0	94.5590	99.5950	1.6500	1	1.04E-02
0	94.3680	99.7110	1.6500	1	1.49E-02
0	94.3870	98.2210	1.6500	1	9.93E-02
0	94.5130	98.1220	1.6500	1	1.07E-02
0	99.5770	97.5850	1.6500	1	3.39E-01
0	100.0780	97.5610	1.6500	1	3.34E-02
0	100.6280	97.5950	1.6500	1	3.67E-02
0	101.1790	97.6940	1.6500	1	3.73E-02
0	101.7220	97.8590	1.6500	1	3.78E-02
0	102.2460	98.0880	1.6500	1	3.81E-02
0	102.7430	98.3810	1.6500	1	3.85E-02
0	103.2020	98.7320	1.6500	1	3.85E-02
0	103.6160	99.1360	1.6500	1	3.86E-02
0	103.9720	99.5820	1.6500	1	3.80E-02
0	104.2190	100.0290	1.6500	1	3.40E-02
0	103.7070	100.7600	1.6500	1	5.95E-02
0	103.0330	101.4070	1.6500	1	6.23E-02
0	102.4070	101.8250	1.6500	1	5.02E-02
0	101.7260	102.1390	1.6500	1	5.00E-02
0	101.0140	102.3420	1.6500	1	4.94E-02
0	100.2500	102.4340	1.6500	1	5.13E-02
0	99.5780	102.4150	1.6500	1	4.48E-02
0	94.4630	101.8610	1.6500	1	3.43E-01
0	94.4180	101.7860	1.6500	1	5.83E-03
0	94.6980	100.7220	1.6500	1	8.46E-03
0	94.9470	100.6830	1.6500	1	1.26E-02
0	95.2290	100.5040	1.6500	1	1.67E-02
0	95.3400	100.2870	1.6500	1	1.22E-02
0	95.4510	100.0710	1.6500	1	1.21E-02
0	95.4740	99.9120	1.6500	1	8.03E-03
0	95.3760	99.7590	1.6500	1	9.08E-03
0	95.2770	99.6050	1.6500	1	9.15E-03
0	95.1790	99.4520	1.6500	1	9.08E-03
0	94.8500	99.2830	1.6500	1	1.85E-02
0	94.6980	99.2700	1.6500	1	7.63E-03
0	94.6980	98.4330	1.6500	1	4.18E-02
0	96.6150	98.2250	1.6500	1	9.64E-02
0	97.2000	98.1730	1.6500	1	2.94E-02
0	97.1950	98.2740	1.6500	1	5.06E-03
0	97.5610	98.6410	1.6500	1	2.59E-02
0	96.6150	98.6530	1.6500	1	4.73E-02
0	96.4040	98.7270	1.6500	1	1.12E-02
0	96.0980	99.0910	1.6500	1	2.38E-02
0	96.0920	99.4600	1.6500	1	1.85E-02
0	96.0710	99.5870	1.6500	1	6.44E-03
0	96.0500	99.7140	1.6500	1	6.44E-03
0	96.0290	99.8420	1.6500	1	6.49E-03
0	96.0460	100.1740	1.6500	1	1.66E-02
0	96.0690	100.5120	1.6500	1	1.69E-02
0	96.0910	100.8510	1.6500	1	1.70E-02
0	96.1650	101.0140	1.6500	1	8.95E-03
0	96.4810	101.2940	1.6500	1	2.11E-02
0	96.6260	101.3460	1.6500	1	7.70E-03
0	97.3750	101.3600	1.6500	1	3.75E-02
0	97.3440	101.5060	1.6500	1	7.46E-03
0	97.6840	101.8750	1.6500	1	2.51E-02
0	96.5580	101.7700	1.6500	1	5.65E-02
0	94.6980	101.5670	1.6500	1	9.36E-02
0	94.6980	100.9410	1.6500	1	3.13E-02
0	95.1090	101.0520	1.6500	1	2.13E-02
0	95.5260	100.7890	1.6500	1	2.47E-02
0	95.6800	100.5210	1.6500	1	1.55E-02
0	95.6980	101.0010	1.6500	1	2.40E-02
0	95.8640	101.2760	1.6500	1	1.61E-02
0	95.1840	101.2040	1.6500	1	3.42E-02
0	95.3030	99.0470	1.6500	1	1.66E-02
0	95.3980	99.0960	1.6500	1	5.34E-03
0	95.6800	99.4600	1.6500	1	2.30E-02
0	95.7010	98.9930	1.6500	1	2.34E-02
0	95.8480	98.7230	1.6500	1	1.54E-02
0	95.1070	98.8010	1.6500	1	3.73E-02
0	95.1070	98.9470	1.6500	1	7.30E-03
0	97.6780	98.1310	1.6500	1	2.07E-02
0	98.3030	98.7550	1.6500	1	4.42E-02
0	97.8670	101.4250	1.6500	1	2.08E-02
0	98.4010	101.9590	1.6500	1	3.78E-02
0	99.0960	102.0330	1.6500	1	3.49E-02
0	98.3100	101.2470	1.6500	1	5.56E-02
0	98.5800	100.8960	1.6500	1	2.21E-02
0	99.7750	102.0910	1.6500	1	8.45E-02
0	100.3910	102.0860	1.6500	1	3.08E-02
0	98.5900	100.2840	1.6500	1	1.27E-01
0	98.5890	99.6620	1.6500	1	3.11E-02
0	100.9450	102.0180	1.6500	1	1.67E-01
0	101.4290	101.8810	1.6500	1	2.52E-02
0	98.5230	98.9760	1.6500	1	2.05E-01
0	98.2280	98.0590	1.6500	1	7.41E-03
0	101.8760	101.7070	1.6500	1	2.58E-01
0	102.2940	101.5040	1.6500	1	2.32E-02
0	98.7900	98	1.6500	1	2.48E-01
0	99.3510	97.9400	1.6500	1	2.82E-02
0	102.6670	101.2550	1.6500	1	2.34E-01
0	103.0070	100.9750	1.6500	1	2.20E-02
0	99.9360	97.9030	1.6500	1	2.17E-01
0	100.5760	97.9220	1.6500	1	3.20E-02
0	103.3240	100.6710	1.6500	1	1.94E-01
0	101.1980	97.8770	1.6500	1	2.70E-02
0	100.6080	97.7560	1.6500	1	3.01E-02
0	101.3720	98.0970	1.6500	1	4.18E-02
0	103.6060	100.3310	1.6500	1	1.58E-01
0	103.6690	99.7500	1.6500	1	2.92E-02
0	103.5050	99.5680	1.6500	1	1.22E-02
0	102.9610	99.0110	1.6500	1	3.89E-02
0	102.7590	98.8340	1.6500	1	1.34E-02
0	102.5570	98.6570	1.6500	1	1.34E-02
0	102.5570	98.6570	1.7000	1	3.85E-04
0	96.2660	101.1690	1.7000	1	5.21E-02
0	96.1810	101.1020	1.7000	1	7.22E-03
0	95.9880	100.9510	1.7000	1	1.63E-02
0	95.9710	99.5270	1.7000	1	9.49E-02
0	95.9880	99.0480	1.7000	1	3.20E-02
0	96.1530	98.8970	1.7000	1	1.49E-02
0	96.3170	98.7460	1.7000	1	1.49E-02
0	96.4820	98.5950	1.7000	1	1.49E-02
0	97.2620	98.5740	1.7000	1	5.20E-02
0	98.0410	98.5540	1.7000	1	5.20E-02
0	98.5370	98.7600	1.7000	1	3.58E-02
0	98.7000	99.1950	1.7000	1	3.10E-02
0	98.7000	100.8050	1.7000	1	1.07E-01
0	98.5380	101.2390	1.7000	1	3.09E-02
0	98.0410	101.4460	1.7000	1	3.59E-02
0	97.3360	101.4280	1.7000	1	4.70E-02
0	96.6300	101.4090	1.7000	1	4.71E-02
0	96.5660	101.4040	1.7000	1	4.28E-03
0	96.3730	101.2530	1.7000	1	1.63E-02
0	96.3140	101.2060	1.7000	1	5.03E-03
0	96.5080	100.9270	1.7000	1	2.61E-03
0	96.4160	100.8540	1.7000	1	7.83E-03
0	96.4110	99.1950	1.7000	1	1.11E-01
0	96.4160	99.1460	1.7000	1	3.28E-03
0	96.6130	98.9750	1.7000	1	1.74E-02
0	98.0410	98.9750	1.7000	1	9.52E-02
0	98.2070	99.0500	1.7000	1	1.21E-02
0	98.2610	99.1950	1.7000	1	1.03E-02
0	98.2610	100.8050	1.7000	1	1.07E-01
0	98.2070	100.9500	1.7000	1	1.03E-02
0	98.0410	101.0250	1.7000	1	1.21E-02
0	96.6300	101.0250	1.7000	1	9.41E-02
0	96.5550	100.9650	1.7000	1	6.40E-03
0	94.8660	101.4970	1.7000	1	1.36E-02
0	94.7920	101.4870	1.7000	1	4.98E-03
0	94.7920	100.8090	1.7000	1	4.52E-02
0	95.0190	100.7640	1.7000	1	1.54E-02
0	95.3110	100.5620	1.7000	1	2.37E-02
